Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-10 22:00:22.762748+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C8:1] Socket received CONNECTED event
2025-12-10 22:00:22.762833+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C8 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-12-10 22:00:22.762876+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.000s
2025-12-10 22:00:22.762924+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C8] reporting state ready
2025-12-10 22:00:22.762962+0100 0x89f487   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003307980 event 1. err: 0
2025-12-10 22:00:22.762963+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.000s
2025-12-10 22:00:22.762999+0100 0x89f487   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003307980 complete. fd: 26, err: 0
2025-12-10 22:00:22.828484+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn [9:0x600003348500] using empty proxy configuration
2025-12-10 22:00:22.828505+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Stream client bypassing proxies on TCP Conn [9:0x600003348500]
2025-12-10 22:00:22.828515+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003348500 started
2025-12-10 22:00:22.828579+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 5332FEFC-2D24-42BE-9C6F-9D000758FFC3 IPv4#60284e13:8081 tcp, definite, attribution: developer, context: Default Network Context (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202, no proxy, prohibit fallback, allow socket access] start
2025-12-10 22:00:22.828623+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 IPv4#60284e13:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 22:00:22.828650+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 IPv4#60284e13:8081 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 3448C24E-3F25-46A5-A9C9-9296D6A1F05E
2025-12-10 22:00:22.828756+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_initialize_socket [C9:1] Not guarding fd 27
2025-12-10 22:00:22.828776+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 22:00:22.828796+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C9] reporting state preparing
2025-12-10 22:00:22.829060+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C9:1] Socket received CONNECTED event
2025-12-10 22:00:22.829211+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C9 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-12-10 22:00:22.829284+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.000s
2025-12-10 22:00:22.829334+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C9] reporting state ready
2025-12-10 22:00:22.829363+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003348500 event 1. err: 0
2025-12-10 22:00:22.829365+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C9 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.000s
2025-12-10 22:00:22.829407+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003348500 complete. fd: 28, err: 0
2025-12-10 22:00:23.183963+0100 0x89f493   Default     0x0                  42100  0    App: (App.debug.dylib) [QuickBase64] Installing JSI bindings...
2025-12-10 22:00:23.185738+0100 0x89f493   Default     0x0                  42100  0    App: (App.debug.dylib) [QuickBase64] JSI bindings installed
2025-12-10 22:00:23.186825+0100 0x89f493   Default     0x0                  42100  0    App: (App.debug.dylib) Installing JSI bindings for react-native-quick-crypto...
2025-12-10 22:00:23.196405+0100 0x89f493   Default     0x0                  42100  0    App: (App.debug.dylib) Successfully installed JSI bindings for react-native-quick-crypto!
2025-12-10 22:00:23.426559+0100 0x89f47f   Default     0x0                  42100  0    App: (PrototypeTools) [PrototypeTools:domain] Not observing PTDefaults on customer install.
2025-12-10 22:00:24.448642+0100 0x89f48b   Activity    0x17e320f            42100  0    App: (Security) SecItemCopyMatching_ios
2025-12-10 22:00:24.449645+0100 0x89f48b   Default     0x17e320f            42100  0    App: (Security) [com.apple.securityd:secitemratelimit] Not internal release, disabling SIRL
2025-12-10 22:00:24.450519+0100 0x89f48b   Default     0x17e320f            42100  0    App: (Security) [com.apple.securityd:thread-local-client-debug] SecSecurityClientGet new thread!
2025-12-10 22:00:24.450610+0100 0x89f48b   Default     0x17e320f            42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x600007d1b480] activating connection: mach=true listener=false peer=false name=com.apple.securityd
2025-12-10 22:00:24.480280+0100 0x89f48b   Activity    0x17e32e0            42100  0    App: (Security) SecItemCopyMatching_ios
2025-12-10 22:00:24.480804+0100 0x89f48b   Activity    0x17e32e1            42100  0    App: (Security) SecItemCopyMatching_ios
2025-12-10 22:00:24.481745+0100 0x89f48b   Activity    0x17e32e2            42100  0    App: (Security) SecItemCopyMatching_ios
2025-12-10 22:00:24.492423+0100 0x89f48b   Default     0x0                  42100  0    App: (SharedUtils) [com.apple.LocalAuthentication:Client] LA logging set up for this process.
2025-12-10 22:00:24.492648+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,LAContext] Creating LAContext new cid:1
2025-12-10 22:00:24.494736+0100 0x89f48b   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x104505380] activating connection: mach=true listener=false peer=false name=com.apple.CoreAuthentication.daemon
2025-12-10 22:00:24.513503+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,LAContext] LAContext[1:21:0] created new cid:1
2025-12-10 22:00:24.519823+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,Biometry] canEvaluatePolicy:1 on LAContext[1:21:0] cid:2 returned Error Domain=com.apple.LocalAuthentication Code=-7 "No identities are enrolled." UserInfo={NSDebugDescription=No identities are enrolled., NSLocalizedDescription=Biometry is not enrolled.}
2025-12-10 22:00:24.519860+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client] returned biometryType: 2
2025-12-10 22:00:24.519886+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,LAContext] LAContext[1:21:0] deallocated
2025-12-10 22:00:24.519917+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,LAContext] Creating LAContext new cid:3
2025-12-10 22:00:24.519920+0100 0x89f48d   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x104505380] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-12-10 22:00:24.520030+0100 0x89f48b   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103863e60] activating connection: mach=true listener=false peer=false name=com.apple.CoreAuthentication.daemon
2025-12-10 22:00:24.521018+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,LAContext] LAContext[2:22:0] created new cid:3
2025-12-10 22:00:24.521259+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,Interactive] setServerPropertyForOption:1018 value:Cancel on LAContext[2:22:0] cid:4 returned success
2025-12-10 22:00:24.521373+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,Interactive] setServerPropertyForOption:1000 value:0 on LAContext[2:22:0] cid:5 returned success
2025-12-10 22:00:24.521413+0100 0x89f48b   Default     0x0                  42100  0    App: (LocalAuthentication) [com.apple.LocalAuthentication:Client,Interactive] evaluatePolicy:2 options:{
    2 = Authenticate;
} on LAContext[2:22:0] (async) cid:6
2025-12-10 22:00:24.575503+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x103706f20> (4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF)
2025-12-10 22:00:24.575695+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 22:00:24.575757+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 7; deactivation reasons: 0 -> 128; animating application lifecycle event: 0
2025-12-10 22:00:24.576193+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 128 -> 4224; animating application lifecycle event: 0
2025-12-10 22:00:24.590898+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] RX sceneBecameFocused:(null)
2025-12-10 22:00:24.607919+0100 0x89f487   Default     0x0                  42100  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x60000210e710; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default; status: none> was:ancestor
2025-12-10 22:00:24.607997+0100 0x89f487   Default     0x0                  42100  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] observerPolicyDidChange: 0x60000210e710 -> <_UIKeyWindowSceneObserver: 0x600000c07c60>
2025-12-10 22:00:24.608114+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene target of keyboard event deferring environment did change: 0; scene: UIWindowScene: 0x103706f20; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 22:00:24.608338+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 22:00:24.674915+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] RX keyboardChanged (isLocal:N source:BC43093E-A10F-41D0-A269-0876163E8B15)
2025-12-10 22:00:24.674992+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] handleKeyboardChange: set currentKeyboard:N (wasKeyboard:N)
2025-12-10 22:00:24.694992+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] RX keyboardChangeCompleted
2025-12-10 22:00:27.475542+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C2:2] Socket received READ_CLOSE event
2025-12-10 22:00:27.475781+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: read-side closed
2025-12-10 22:00:27.475926+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: cleaning up
2025-12-10 22:00:27.476011+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C2 353B1255-08A7-490F-AAA6-1C6081423DFC IPv4#60284e13:8081 tcp, url: http://192.168.1.106:8081/, definite, attribution: developer] cancel
2025-12-10 22:00:27.476408+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C2 353B1255-08A7-490F-AAA6-1C6081423DFC IPv4#60284e13:8081 tcp, url: http://192.168.1.106:8081/, definite, attribution: developer] cancelled
	[C2 27712A8B-D4CA-4FDD-A851-E3A182134B2A 192.168.1.106:49980<->IPv4#60284e13:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 6.047s, TCP @0.000s took 0.000s
	bytes in/out: 3214/629, packets in/out: 3/2, rtt: 0.003s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 22:00:27.476687+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_protocol_socket_set_no_wake_from_sleep [C2:2] setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 22:00:27.476719+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:] nw_protocol_socket_set_no_wake_from_sleep setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
